"Package","LinkedPackage"
"np","MASS"
"npmlreg","MASS"
"npmlreg","forward"
"npmlreg","nlme"
"npmlreg","lattice"
"npRmpi","quantreg"
"npRmpi","MASS"
"Oncotree","lattice"
"openNLP","openNLPmodels.en"
"openNLP","openNLPmodels.es"
"operator.tools","operators"
"operator.tools","RUnit"
"operators","RUnit"
"optmatch","boot"
"optmatch","RItools"
"ordinal","nlme"
"ordinal","lme4"
"ordinal","nnet"
"orientlib","rgl"
"orientlib","scatterplot3d"
"orloca","grDevices"
"orloca","graphics"
"orloca","snow"
"oro.dicom","oro.nifti"
"oro.nifti","bitops"
"oro.nifti","splines"
"oro.nifti","XML"
"ouch","ape"
"pamm","rgl"
"papply","Rmpi"
"partDSA","nws"
"party","ipred"
"party","mlbench"
"party","colorspace"
"pbatR","kinship"
"pbatR","tcltk"
"PBSmapping","foreign"
"PBSmapping","maptools"
"PBSmapping","deldir"
"PBSmodelling","PBSmapping"
"PBSmodelling","PBSddesolve"
"PBSmodelling","deSolve"
"PBSmodelling","KernSmooth"
"PBSmodelling","XML"
"pcalg","Rgraphviz"
"PCIT","Rmpi"
"PearsonDS","gsl"
"pec","Design"
"pec","timereg"
"pec","mfp"
"pec","survnnet"
"pec","rpart"
"penalized","globaltest"
"peperr","CoxBoost"
"peperr","locfit"
"peperr","penalized"
"peperr","codetools"
"peperr","randomSurvivalForest"
"PerformanceAnalytics","Hmisc"
"PerformanceAnalytics","MASS"
"PerformanceAnalytics","tseries"
"PerformanceAnalytics","quadprog"
"PerformanceAnalytics","sn"
"PerformanceAnalytics","robustbase"
"PerformanceAnalytics","quantreg"
"PerformanceAnalytics","SparseM"
"perm","coin"
"pgirmess","boot"
"pgirmess","gstat"
"pgirmess","maptools"
"pgirmess","MASS"
"pgirmess","nlme"
"pgirmess","rgdal"
"pgirmess","sp"
"pgirmess","spdep"
"pgirmess","splancs"
"pglm","lmtest"
"pglm","car"
"phangorn","multicore"
"phangorn","seqLogo"
"phmm","lme4"
"phylobase","ade4"
"phylobase","MASS"
"picante","brglm"
"picante","circular"
"picante","quantreg"
"playwith","latticist"
"playwith","zoo"
"playwith","MASS"
"playwith","ggplot2"
"playwith","sp"
"plgp","akima"
"plgp","ellipse"
"plgp","splancs"
"plm","lmtest"
"plm","car"
"plspm","FactoMineR"
"plyr","RUnit"
"plyr","abind"
"plyr","tcltk"
"plyr","testthat (>= 0.2)"
"pmml","arules"
"pmml","nnet"
"pmml","rpart"
"pmml","randomSurvivalForest"
"pmml","randomForest"
"pmml","kernlab"
"polysat","ade4"
"polysat","adegenet"
"popbio","quadprog"
"popPK","xpose4 (>= 4.1.0)"
"popPK","R2wd"
"potts","pooh (>= 0.2)"
"prabclus","mclust"
"prabclus","spdep"
"prabclus","tripack"
"prabclus","maptools"
"prabclus","foreign"
"prabclus","SparseM"
"prabclus","mvtnorm"
"prim","rgl (>= 0.66)"
"prim","misc3d (>= 0.4-0)"
"primer","bbmle"
"primer","gdata"
"primer","nlme"
"primer","vegan"
"prob","combinat"
"prob","fAsianOptions"
"prob","hypergeo"
"prob","VGAM"
"pROC","tcltk"
"pROC","MASS"
"profileModel","MASS"
"profileModel","gnm"
"profr","ggplot2"
"proftools","graph"
"proftools","Rgraphviz"
"proto","graph"
"proto","Rgraphviz"
"proxy","cba"
"pscl","MCMCpack"
"pscl","car"
"pscl","lmtest"
"pscl","sandwich"
"pscl","zoo"
"psgp","doSNOW"
"psych","polycor"
"psych","GPArotation"
"psych","MASS"
"psych","graph"
"psych","Rgraphviz"
"psych","mvtnorm"
"psych","Rcsdp"
"psyphy","MASS"
"psyphy","nlme"
"psyphy","lattice"
"ptinpoly","rgl"
"ptinpoly","geometry"
"PtProcess","snow"
"pvclust","MASS"
"pvclust","snow"
"pvclust","Rmpi"
"QCA","XML"
"QCA3","venneuler"
"QCA3","QCA"
"QCAGUI","abind"
"QCAGUI","car (>= 1.1-1)"
"QCAGUI","foreign"
"QCAGUI","relimp"
"QCAGUI","XML"
"QT","R2wd"
"qtl","snow"
"qualityTools","MASS"
"qualityTools","methods"
"quantmod","DBI"
"quantmod","RMySQL"
"quantmod","RSQLite"
"quantmod","fSeries"
"quantmod","its"
"quantreg","tripack"
"quantreg","akima"
"quantreg","MASS"
"quantreg","survival"
"quantreg","rgl"
"quantreg","logspline"
"qvcalc","relimp"
"R.cache","digest (>= 0.3.0)"
"R.matlab","R.utils"
"R.matlab","Matrix"
"R.matlab","SparseM"
"R.matlab","Rcompression"
"R.oo","tools"
"R.rsp","tcltk"
"R.utils","digest (>= 0.4.2)"
"R2HTML","boot"
"R2HTML","splines"
"R2HTML","survival"
"R2HTML","stats"
"R2HTML","cluster"
"R2HTML","nlme"
"R2HTML","rpart"
"R2HTML","nnet"
"R2HTML","utils"
"R2WinBUGS","BRugs (>= 0.3-2)"
"race","rpvm"
"randomForest","RColorBrewer"
"randomSurvivalForest","XML"
"rangeMapper","lme4"
"RankAggreg","clValid"
"RankAggreg","tcltk"
"raster","rgdal (>= 0.5-33)"
"raster","ncdf"
"raster","igraph"
"raster","tcltk"
"raster","lattice"
"rattle","ada"
"rattle","amap"
"rattle","arules"
"rattle","biclust"
"rattle","cairoDevice"
"rattle","cba"
"rattle","descr"
"rattle","doBy"
"rattle","e1071"
"rattle","ellipse"
"rattle","fEcofin"
"rattle","fBasics"
"rattle","foreign"
"rattle","fpc"
"rattle","gdata"
"rattle","gtools"
"rattle","gplots"
"rattle","gWidgetsRGtk2"
"rattle","Hmisc"
"rattle","kernlab"
"rattle","latticist"
"rattle","Matrix"
"rattle","mice"
"rattle","network"
"rattle","nnet"
"rattle","odfWeave"
"rattle","party"
"rattle","playwith"
"rattle","psych"
"rattle","randomForest"
"rattle","reshape"
"rattle","rggobi"
"rattle","RGtk2Extras"
"rattle","ROCR"
"rattle","RODBC"
"rattle","rpart"
"rattle","RSvgDevice"
"rattle","survival"
"rattle","timeDate"
"rattle","XML"
"rAverage","RODBC"
"rbugs","coda (>= 0.13-5)"
"rcdk","xtable"
"Rcmdr","abind"
"Rcmdr","aplpack"
"Rcmdr","colorspace"
"Rcmdr","effects (>= 1.0-7)"
"Rcmdr","foreign"
"Rcmdr","grid"
"Rcmdr","Hmisc"
"Rcmdr","lattice"
"Rcmdr","leaps"
"Rcmdr","lmtest"
"Rcmdr","MASS"
"Rcmdr","mgcv"
"Rcmdr","multcomp (>=
0.991-2)"
"Rcmdr","nlme"
"Rcmdr","nnet"
"Rcmdr","relimp"
"Rcmdr","rgl"
"Rcmdr","RODBC"
"RcmdrPlugin.DoE","FrF2.catlg128"
"RcmdrPlugin.HH","mgcv"
"RcmdrPlugin.HH","abind"
"RcmdrPlugin.HH","rgl"
"RcmdrPlugin.IPSUR","abind"
"RcmdrPlugin.IPSUR","distr"
"RcmdrPlugin.IPSUR","distrEx"
"RcmdrPlugin.IPSUR","e1071"
"RcmdrPlugin.IPSUR","effects (>= 1.0-7)"
"RcmdrPlugin.IPSUR","foreign"
"RcmdrPlugin.IPSUR","grid"
"RcmdrPlugin.IPSUR","lattice"
"RcmdrPlugin.IPSUR","lmtest"
"RcmdrPlugin.IPSUR","MASS"
"RcmdrPlugin.IPSUR","mgcv"
"RcmdrPlugin.IPSUR","multcomp (>= 0.991-2)"
"RcmdrPlugin.IPSUR","nlme"
"RcmdrPlugin.IPSUR","nnet"
"RcmdrPlugin.IPSUR","qcc"
"RcmdrPlugin.IPSUR","relimp"
"RcmdrPlugin.IPSUR","RODBC"
"RcmdrPlugin.MAc","ggplot2"
"RcmdrPlugin.MAd","ggplot2"
"RcmdrPlugin.TeachingDemos","rgl"
"Rcpp","RUnit"
"Rcpp","inline"
"RcppArmadillo","inline"
"RcppArmadillo","RUnit"
"RcppExamples","RUnit"
"Rcsdp","Matrix"
"RCurl","Rcompression"
"recommenderlab","ROCR"
"RecordLinkage","xtable"
"REEMtree","AER"
"relations","Rgraphviz"
"relations","clue (>= 0.3-28)"
"relations","Rglpk (>= 0.3-1)"
"relations","lpSolve (>=
5.6.3)"
"relations","Rsymphony (>= 0.1-9)"
"reldist","locfit"
"reldist","mgcv"
"relimp","nnet"
"rEMM","graph"
"rEMM","Rgraphviz"
"rEMM","RBGL"
"Renext","MASS"
"Renext","graphics"
"Renext","ismev"
"Renext","evd"
"Renext","XML"
"Renext","numDeriv"
"RExcelInstaller","Rcmdr (>= 1.3-13)"
"RFLPtools","lattice"
"RFLPtools","MKmisc(>= 0.8)"
"rgenoud","snow (>= 0.2-1)"
"rggobi","reshape"
"rgl","MASS"
"RgoogleMaps","ReadImages"
"RgoogleMaps","rgdal"
"RgoogleMaps","sp"
"RGraphics","CircStats"
"RGraphics","cluster"
"RGraphics","gridBase"
"RGraphics","ipred"
"RGraphics","maps"
"RGraphics","mapproj"
"RGraphics","oz"
"RGraphics","party"
"RGraphics","pixmap"
"RGraphics","vcd"
"rgrs","tcltk"
"rgrs","odfWeave"
"rgrs","R2HTML"
"rgrs","RColorBrewer"
"rgrs","sp"
"rioja","lattice"
"rioja","vegan"
"rioja","RODBC"
"rioja","gdata"
"RItools","optmatch"
"RItools","xtable"
"RLRsim","nlme"
"RLRsim","lme4 (>= 0.999375-20)"
"RLRsim","SemiPar"
"RLRsim","mgcv"
"RLRsim","amer"
"Rmpi","rsprng"
"Rmpi","rlecuyer"
"rms","lattice"
"rms","quantreg"
"rms","nlme"
"rms","rpart"
"rms","polspline"
"RobLox","Biobase"
"robustbase","MASS"
"RODM","RODBC"
"RODM","mlbench"
"RODM","verification"
"RODM","PASWR"
"RODM","scatterplot3d"
"roxygen","Rgraphviz (>= 1.19.2)"
"roxygen","tools (>= 2.9.1)"
"Rpad","tcltk"
"Rpad","R2HTML"
"rpanel","tkrplot"
"rpanel","rgl"
"rpanel","sp"
"rpanel","geoR"
"rpanel","RandomFields"
"rpanel","sm"
"rpart","survival"
"RPPanalyzer","SuperCurve (>= 1.3.3)"
"RProtoBuf","RUnit"
"rpvm","rsprng"
"RQDA","tm"
"RQDA","tcltk"
"RQuantLib","rgl"
"rrcov","grid"
"rrcov","lattice"
"rrcov","cluster"
"RSAGA","gstat"
"RSAGA","shapefiles"
"rseedcalc","RExcelInstaller"
"rseedcalc","rcom"
"RSEIS","Rwave"
"RSEIS","stats"
"RSiena","tcltk"
"RSiena","snow"
"RSiena","rlecuyer"
"RSiena","network"
"RSiena","codetools"
"RSiena","lattice"
"Rsolnp","multicore"
"RSQLite","RUnit (>= 0.4.22)"
"rTOFsPRO","R.matlab"
"rtv","amba"
"rtv","mecdf"
"rtv","mtsc"
"rtv","umlr"
"runjags","rjags"
"RWeka","party (>= 0.8-0)"
"RWeka","mlbench"
"RWeka","e1071"
"rworldmap","fields"
"rworldmap","spam"
"rworldmap","maps"
"rworldmap","RColorBrewer"
"rworldmap","classInt"
"rworldmap","cshapes"
"sampleSelection","VGAM"
"sampleSelection","mvtnorm"
"sampleSelection","plm"
"sandwich","car"
"sandwich","lmtest"
"sandwich","strucchange"
"sandwich","AER"
"sandwich","survival"
"sandwich","MASS"
"SASmixed","lattice"
"SASmixed","lme4"
"saws","MASS"
"scaleboot","pvclust (>= 1.2.0)"
"scaleboot","snow"
"scrime","MASS"
"scrime","RSQLite (>= 0.4-15)"
"scrime","oligoClasses (>= 1.1.9)"
"SDMTools","raster"
"SDMTools","sp"
"seas","MASS"
"seewave","audio"
"seewave","sound"
"sem","boot"
"semPLS","XML"
"semPLS","boot"
"semPLS","sem"
"sensitivity","rgl"
"sensR","MASS"
"SenSrivastava","leaps"
"SenSrivastava","car"
"seqinr","ade4"
"seqinr","segmented"
"seriation","MASS"
"seriation","biclust"
"sets","proxy"
"sfsmisc","datasets"
"sfsmisc","MASS"
"sfsmisc","tcltk"
"signalextraction","tcltk"
"SII","splines"
"SII","gdata"
"SII","xtable"
"simba","gplots"
"simba","geoR"
"simba","plotrix"
"SimComp","multcomp"
"SimComp","mratios"
"simecol","tcltk"
"simecol","FME"
"simex","mgcv"
"simex","nlme"
"simFrame","laeken"
"simFrame","mvtnorm"
"simFrame","robCompositions"
"simFrame","sampling"
"sm","rpanel"
"sm","tkrplot"
"sm","rgl"
"sm","misc3d"
"sm","akima"
"sm","gam"
"smd.and.more","MBESS"
"SMIR","lattice"
"SMIR","foreign"
"SMIR","gdata"
"SMIR","car"
"SMIR","dglm"
"SMIR","gnm"
"SMIR","MASS"
"SMIR","npmlreg"
"SMIR","survival"
"sna","network"
"sna","rgl"
"sna","numDeriv"
"sna","SparseM"
"sna","statnet"
"snow","Rmpi"
"snow","rpvm"
"snow","rlecuyer"
"snow","rsprng"
"snow","nws"
"snowfall","Rmpi"
"snowFT","rpvm"
"snowFT","rmpi"
"snowFT","rlecuyer"
"snowFT","rsprng"
"SNPmaxsel","mvtnorm"
"SNPmaxsel","combinat"
"soil.spec","
KernSmooth"
"soil.spec","pls"
"soil.spec","splines"
"soil.spec","survival"
"soil.spec","lattice"
"soil.spec","gbm"
"soil.spec","class"
"soil.spec","hexView"
"soil.spec","wavelets"
"soil.spec","car"
"soil.spec","e1071"
"soiltexture","plotrix"
"solaR","vcd"
"solaR","lattice"
"solaR","latticedl"
"solaR","latticeExtra"
"sos","RODBC"
"sos","WriteXLS"
"sp","RColorBrewer"
"spaa","vegan"
"spam","fields"
"spam","SparseM (>= 0.72)"
"spam","Matrix"
"spatial","MASS"
"spatstat","gpclib"
"spatstat","sm"
"spatstat","maptools"
"spatstat","rpanel"
"spatstat","tkrplot"
"spatstat","scatterplot3d"
"spBayes","MBA"
"spBayes","geoR"
"spBayes","MASS"
"spcosa","xtable"
"spcosa","gpclib"
"spcosa","gstat"
"spcosa","rgl"
"spdep","snow"
"spdep","rlecuyer"
"spdep","spam(>= 0.13-1)"
"spdep","RANN"
"spgwr","spdep"
"spgwr","snow"
"spikeslab","snow"
"splinesurv","coda"
"splinesurv","tkrplot"
"SPOT","rsm"
"SPOT","tgp"
"SPOT","randomForest"
"SPOT","mlegp"
"SPOT","FrF2"
"SPOT","DoE.wrapper"
"SPOT","AlgDesign"
"SPOT","lhs"
"sprint","ff (>= 2.1-1)"
"sprint","multtest"
"sprint","RUnit"
"sqldf","RH2"
"sqldf","RpgSQL"
"SQLiteDF","biglm (>= 0.7)"
"SQUAREM","setRNG"
"st","limma"
"st","samr"
"st","igraph"
"STAR","lattice"
"STAR","HiddenMarkov"
"STAR","snow"
"STAR","rstream"
"StatDA","mclust"
"StatMatch","optmatch"
"statmod","MASS"
"statmod","tweedie"
"stringkernels","tm (>= 0.5)"
"strucchange","lmtest"
"strucchange","car"
"strucchange","dynlm"
"strucchange","e1071"
"strucchange","tseries"
"strucchange","foreach"
"SubpathwayMiner","Rgraphviz(>= 1.20.3)"
"SubpathwayMiner","XML(>= 1.94)"
"sudoku","tkrplot"
"survcomp","Hmisc"
"survcomp","Design"
"surveillance","RUnit"
"surveillance","digest"
"surveillance","coda"
"surveillance","gamlss"
"surveillance","splancs"
"survey","survival"
"survey","MASS"
"survey","KernSmooth"
"survey","hexbin"
"survey","mitools"
"survey","lattice"
"survey","RSQLite"
"survey","RODBC"
"survey","quantreg"
"survey","splines"
"survey","Matrix"
"survey","multicore"
"surveyNG","MASS"
"surveyNG","hexbin"
"svUnit","svGUI"
"svUnit","datasets"
"svUnit","utils"
"SweaveListingUtils","distr"
"SwissAir","IDPmisc(>= 1.1.00)"
"Synth","rgenoud"
"systemfit","plm (>= 1.0-1)"
"systemfit","MASS"
"systemfit","sem"
"tawny","PerformanceAnalytics"
"tcltk2","utils"
"TeachingDemos","tkrplot"
"TeachingDemos","lattice"
"TeachingDemos","MASS"
"TeachingDemos","rgl"
"TeachingDemos","sgeostat"
"TeachingDemos","mapproj"
"TeachingDemos","tcltk"
"TeachingDemos","tcltk2"
"TeachingDemos","R2wd"
"TeachingDemos","EBImage"
"TeachingDemos","png"
"tframePlus","zoo"
"tframePlus","its"
"tframePlus","WriteXLS(>= 1.7.0)"
"tgp","akima"
"tgp","maptree"
"tileHMM","st"
"tileHMM","affy"
"tileHMM","geneplotter"
"timeDate","RUnit"
"timereg","lars"
"timeSeries","robustbase"
"timeSeries","RUnit"
"tlemix","mvtnorm"
"tlemix","flexmix"
"tlemix","tcltk"
"tlnise","MASS"
"tm","filehash"
"tm","proxy"
"tm","Rgraphviz"
"tm","Rmpi"
"tm","RWeka"
"tm","snow"
"tm","Snowball"
"tm","XML"
"tnet","network"
"tnet","sna"
"tnet","RSiena"
"topicmodels","clue"
"topicmodels","igraph"
"topicmodels","lasso2"
"topicmodels","OAIHarvester"
"topicmodels","XML"
"tourr","rggobi"
"tourr","TeachingDemos"
"tourr","ash"
"tourrGui","rggobi"
"tourrGui","TeachingDemos"
"tourrGui","ggplot2"
"tourrGui","ash"
"TraMineR","cluster"
"trimcluster","fpc"
"trip","spatstat (>= 1.18-4)"
"trip","maptools"
"tripEstimation","rgdal"
"tripEstimation","locfit"
"tripEstimation","akima"
"TripleR","ggplot2"
"TripleR","lme4"
"TSAgg","zoo"
"TSdbi","zoo"
"TSdbi","tseries"
"tsDyn","tcltk"
"tsDyn","sm"
"tsDyn","scatterplot3d"
"tsDyn","rgl"
"tseries","its"
"tseriesChaos","scatterplot3d"
"tsfa","CDNmoney"
"tsfa","MASS"
"TSfame","tseries"
"TSfame","TShistQuote"
"tsModel","gam"
"tsModel","NMMAPSlite"
"TSMySQL","zoo"
"TSMySQL","tseries"
"TSMySQL","TShistQuote (>= 2010.5-1)"
"TSodbc","zoo"
"TSodbc","tseries"
"TSodbc","TShistQuote"
"TSP","maps"
"TSP","sp"
"TSP","maptools"
"TSpadi","tframePlus"
"TSPostgreSQL","zoo"
"TSPostgreSQL","tseries"
"TSPostgreSQL","TShistQuote"
"TSSQLite","zoo"
"TSSQLite","tseries"
"TSSQLite","TShistQuote (>= 2010.5-1)"
"TunePareto","snowfall"
"TunePareto","class"
"TunePareto","tree"
"TunePareto","e1071"
"TunePareto","randomForest"
"TunePareto","igraph"
"tuneR","pastecs"
"tweedie","fBasics"
"TWIX","mlbench"
"TWIX","ElemStatLearn"
"TWIX","rpart"
"TWIX","randomForest"
"TWIX","snow"
"TWIX","multicore"
"UScensus2000","rgdal"
"UScensus2000","UScensus2000add"
"UScensus2000add","UScensus2000blk"
"UScensus2000add","UScensus2000blkgrp"
"UsingR","zoo"
"varSelRF","snow"
"varSelRF","Rmpi"
"vbmp","Biobase (>= 2.5.5)"
"vbmp","statmod"
"vcd","KernSmooth"
"vcd","mvtnorm"
"vcd","kernlab"
"vcd","HSAUR"
"vcdExtra","ca"
"vcdExtra","gmodels"
"vcdExtra","Fahrmeir"
"vcdExtra","effects"
"vcdExtra","VGAM"
"vcdExtra","plyr"
"vcdExtra","rgl"
"vegan","MASS"
"vegan","mgcv"
"vegan","lattice"
"vegan","cluster"
"vegan","scatterplot3d"
"vegan","rgl"
"vegan","tcltk"
"vegdata","RODBC"
"vegdata","lattice"
"vegdata","RMySQL"
"vegdata","Hmisc"
"vegdata","vegan"
"vegdata","labdsv"
"vegdata","akima"
"VHDClassification","pamr"
"VHDClassification","randomForest"
"vrmlgen","misc3d"
"WGCNA","GO.db"
"WGCNA","org.Hs.eg.db"
"WGCNA","org.Mm.eg.db"
"WGCNA","AnnotationDbi"
"WGCNA","infotheo"
"WGCNA","entropy"
"WGCNA","minet"
"wq","ggplot2"
"wq","lattice"
"wq","reshape"
"xlsReadWrite","tools"
"XML","bitops"
"xts","timeSeries"
"xts","timeDate"
"xts","tseries"
"xts","its"
"xts","chron"
"xts","fts"
"xts","tis"
"yaImpute","vegan"
"yaImpute","randomForest"
"yaImpute","gam"
"yaImpute","fastICA"
"yaImpute","sp"
"Zelig","VGAM (>= 0.7-5)"
"Zelig","MCMCpack (>= 0.8-2)"
"Zelig","mvtnorm"
"Zelig","survival"
"Zelig","sandwich (>= 2.1-0)"
"Zelig","zoo (>= 1.5-0)"
"Zelig","coda"
"Zelig","nnet"
"Zelig","sna"
"Zelig","gee"
"Zelig","systemfit"
"Zelig","mgcv"
"Zelig","lme4"
"Zelig","anchors (>= 2.0)"
"Zelig","survey"
"Zelig","quantreg"
"zoo","coda"
"zoo","chron"
"zoo","DAAG"
"zoo","fCalendar"
"zoo","fSeries"
"zoo","fts"
"zoo","its"
"zoo","lattice"
"zoo","strucchange"
"zoo","timeDate"
"zoo","timeSeries"
"zoo","tis"
"zoo","tseries"
"zoo","xts"
